Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Paul George,o16.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Sam Hauser,o2.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
VJ Edgecombe,o7.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Joel Embiid,o21.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Payton Pritchard,o1.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Paul George,o13.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o20.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Payton Pritchard,o14.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Payton Pritchard,o16.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Neemias Queta,o6.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o0.5 Steals,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o19.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Sam Hauser,o5.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Payton Pritchard,o19.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o4.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Paul George,o14.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o24.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o32.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Derrick White,o0.5 Steals,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o20.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o35.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o29.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Joel Embiid,o25.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Baylor Scheierman,o5.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o8.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Joel Embiid,o10.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jayson Tatum,o21.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o22.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o9.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jayson Tatum,o27.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o25.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o31.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o1.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Quentin Grimes,o9.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o0.5 Steals,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o30.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o24.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o22.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o28.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o25.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o2.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Derrick White,o1.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o22.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o16.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o20.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o5.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o21.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Sam Hauser,o9.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Paul George,o17.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Payton Pritchard,o7.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
VJ Edgecombe,o15.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o18.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o6.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o19.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o21.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Kelly Oubre Jr.,o16.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o29.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o22.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o4.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
VJ Edgecombe,o23.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o24.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o7.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jayson Tatum,o15.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jayson Tatum,o37.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o31.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o32.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Sam Hauser,o3.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Joel Embiid,o3.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Joel Embiid,o37.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o17.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jayson Tatum,o40.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o39.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o38.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o41.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o6.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Derrick White,o11.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o11.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Quentin Grimes,o4.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o27.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o8.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Quentin Grimes,o5.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o32.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o28.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o27.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o32.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o31.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o29.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o6.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jaylen Brown,o28.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o33.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o4.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jaylen Brown,o23.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o34.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Quentin Grimes,o0.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Kelly Oubre Jr.,o0.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Quentin Grimes,o4.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Tyrese Maxey,o28.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o24.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o29.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o5.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o11.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Kelly Oubre Jr.,o0.5 Steals,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o35.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Paul George,o18.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o22.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Payton Pritchard,o12.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Kelly Oubre Jr.,o11.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Payton Pritchard,o13.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Paul George,o19.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o17.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o12.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o36.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Payton Pritchard,o16.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o16.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o30.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o3.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o34.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o33.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Payton Pritchard,o2.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o18.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o20.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o30.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o6.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
VJ Edgecombe,o19.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o38.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o33.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Payton Pritchard,o3.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o28.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o29.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o42.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o5.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Joel Embiid,o12.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Nikola Vucevic,o9.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nikola Vucevic,o4.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nikola Vucevic,o12.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Derrick White,o12.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nikola Vucevic,o7.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o9.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o2.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jaylen Brown,o29.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Quentin Grimes,o9.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o8.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Paul George,o2.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Tyrese Maxey,o8.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Tyrese Maxey,o2.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jaylen Brown,o25.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o31.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o25.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o32.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Sam Hauser,o1.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o26.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o6.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o37.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o13.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o38.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Paul George,o23.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o27.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Neemias Queta,o7.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Neemias Queta,o8.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Paul George,o24.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Payton Pritchard,o8.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Kelly Oubre Jr.,o18.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o7.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Kelly Oubre Jr.,o13.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o18.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
